order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery
ORD086402,CUST09753,returned,2023-01-18 00:00:00,2023-01-18 01:00:00,2023-01-28 00:00:00,2023-01-31
ORD086456,CUST14978,delivered,2022-10-11 00:00:00,2022-10-11 02:00:00,,2022-10-21
ORD086464,CUST16837,cancelled,2022-08-26 00:00:00,2022-08-26 01:00:00,2022-09-05 00:00:00,2022-09-03
ORD086475,CUST23334,delivered,2023-01-21 00:00:00,2023-01-21 05:00:00,2023-01-30 00:00:00,2023-01-28
ORD086521,CUST10915,delivered,2023-03-19 00:00:00,2023-03-19 05:00:00,2023-03-29 00:00:00,2023-03-29
ORD086553,CUST29890,delivered,2023-08-04 00:00:00,2023-08-04 04:00:00,2023-08-14 00:00:00,2023-08-15
ORD086659,CUST21178,processing,2022-04-22 00:00:00,2022-04-22 04:00:00,2022-04-25 00:00:00,2022-05-01
ORD086705,CUST19823,delivered,2024-03-15 00:00:00,2024-03-15 05:00:00,2024-03-22 00:00:00,2024-03-27
ORD086724,CUST23334,delivered,2023-03-10 00:00:00,2023-03-10 02:00:00,2023-03-17 00:00:00,2023-03-25
ORD087018,CUST01877,delivered,2024-08-16 00:00:00,2024-08-16 06:00:00,2024-08-22 00:00:00,2024-08-25
ORD087074,CUST22753,returned,2023-04-07 00:00:00,2023-04-07 04:00:00,2023-04-15 00:00:00,2023-04-14
ORD087291,CUST27470,delivered,2023-11-22 00:00:00,2023-11-22 06:00:00,2023-11-28 00:00:00,2023-11-30
ORD087384,CUST29878,cancelled,2022-12-31 00:00:00,2022-12-31 03:00:00,2023-01-05 00:00:00,2023-01-07
ORD087415,CUST23807,delivered,2024-01-17 00:00:00,2024-01-17 06:00:00,,2024-02-01
ORD087512,CUST08598,delivered,2023-05-12 00:00:00,2023-05-12 03:00:00,2023-05-18 00:00:00,2023-05-21
ORD087520,CUST17692,delivered,2023-10-19 00:00:00,2023-10-19 05:00:00,2023-10-28 00:00:00,2023-10-31
ORD087764,CUST25729,delivered,2024-09-20 00:00:00,2024-09-20 04:00:00,2024-09-30 00:00:00,2024-09-30
ORD087827,CUST03625,returned,2024-08-07 00:00:00,2024-08-07 04:00:00,2024-08-11 00:00:00,2024-08-16
ORD087834,CUST19289,delivered,2023-08-21 00:00:00,2023-08-21 04:00:00,2023-08-25 00:00:00,2023-09-02
ORD087915,CUST21575,delivered,2024-08-05 00:00:00,2024-08-05 02:00:00,2024-08-09 00:00:00,2024-08-14
ORD088005,CUST15150,cancelled,2023-04-02 00:00:00,2023-04-02 05:00:00,2023-04-06 00:00:00,2023-04-14
ORD088049,CUST05784,delivered,2024-09-11 00:00:00,2024-09-11 03:00:00,2024-09-17 00:00:00,2024-09-22
ORD088123,CUST20760,returned,2023-05-28 00:00:00,2023-05-28 06:00:00,2023-06-01 00:00:00,2023-06-09
ORD088263,CUST26195,delivered,2024-10-26 00:00:00,2024-10-26 03:00:00,2024-10-29 00:00:00,2024-11-07
ORD088281,CUST26323,returned,2022-11-09 00:00:00,2022-11-09 02:00:00,2022-11-19 00:00:00,2022-11-23
ORD088372,CUST08598,delivered,2024-04-24 00:00:00,2024-04-24 05:00:00,2024-05-04 00:00:00,2024-05-07
ORD088512,CUST09401,returned,2022-05-21 00:00:00,2022-05-21 06:00:00,2022-05-25 00:00:00,2022-05-30
ORD088531,CUST21392,delivered,2023-12-18 00:00:00,2023-12-18 05:00:00,2023-12-26 00:00:00,2023-12-31
ORD088863,CUST05534,delivered,2024-10-11 00:00:00,2024-10-11 05:00:00,2024-10-18 00:00:00,2024-10-25
ORD088944,CUST09753,delivered,2024-07-15 00:00:00,2024-07-15 03:00:00,,2024-07-27
ORD089082,CUST27847,shipped,2023-02-14 00:00:00,2023-02-14 06:00:00,2023-02-18 00:00:00,2023-02-27
ORD089473,CUST09753,returned,2022-04-09 00:00:00,2022-04-09 01:00:00,2022-04-14 00:00:00,2022-04-17
ORD089501,CUST16439,cancelled,2023-03-08 00:00:00,2023-03-08 02:00:00,2023-03-14 00:00:00,2023-03-19
ORD089536,CUST18082,delivered,2022-06-11 00:00:00,2022-06-11 01:00:00,2022-06-18 00:00:00,2022-06-25
ORD089565,CUST29878,delivered,2022-12-03 00:00:00,2022-12-03 02:00:00,,2022-12-12
ORD089598,CUST14978,delivered,2023-10-07 00:00:00,2023-10-07 06:00:00,2023-10-15 00:00:00,2023-10-20
ORD089795,CUST26729,delivered,2023-06-01 00:00:00,2023-06-01 02:00:00,2023-06-08 00:00:00,2023-06-12
ORD089853,CUST20288,delivered,2023-03-02 00:00:00,2023-03-02 02:00:00,2023-03-06 00:00:00,2023-03-11
ORD090032,CUST14879,delivered,2024-05-30 00:00:00,,2024-06-09 00:00:00,2024-06-09
ORD090089,CUST03625,delivered,2023-12-16 00:00:00,2023-12-16 05:00:00,2023-12-21 00:00:00,2023-12-29
ORD090231,CUST06726,delivered,2024-03-11 00:00:00,2024-03-11 04:00:00,2024-03-20 00:00:00,2024-03-21
ORD090251,CUST07308,cancelled,2024-08-16 00:00:00,2024-08-16 03:00:00,2024-08-21 00:00:00,2024-08-28
ORD090326,CUST19088,delivered,2024-05-18 00:00:00,2024-05-18 05:00:00,2024-05-21 00:00:00,2024-05-31
ORD090415,CUST17692,delivered,2024-09-28 00:00:00,2024-09-28 01:00:00,2024-10-06 00:00:00,2024-10-08
ORD090601,CUST25643,processing,2022-11-13 00:00:00,2022-11-13 06:00:00,2022-11-20 00:00:00,2022-11-21
ORD090605,CUST12155,delivered,2023-07-24 00:00:00,2023-07-24 06:00:00,2023-08-01 00:00:00,2023-07-31
ORD090673,CUST26578,delivered,2022-04-19 00:00:00,2022-04-19 06:00:00,2022-04-24 00:00:00,2022-05-02
ORD090756,CUST10263,delivered,2023-06-11 00:00:00,2023-06-11 02:00:00,2023-06-19 00:00:00,2023-06-18
ORD090833,CUST03354,delivered,2022-08-11 00:00:00,2022-08-11 05:00:00,2022-08-15 00:00:00,2022-08-19
ORD090915,CUST29957,returned,2023-10-21 00:00:00,2023-10-21 06:00:00,2023-10-24 00:00:00,2023-10-30
ORD091039,CUST29529,cancelled,2022-01-03 00:00:00,2022-01-03 01:00:00,2022-01-07 00:00:00,2022-01-17
ORD091133,CUST02514,returned,2024-04-13 00:00:00,,2024-04-18 00:00:00,2024-04-25
ORD091145,CUST23221,delivered,2022-04-12 00:00:00,2022-04-12 04:00:00,2022-04-18 00:00:00,2022-04-26
ORD091152,CUST06444,delivered,2023-04-16 00:00:00,2023-04-16 01:00:00,2023-04-23 00:00:00,2023-04-26
ORD091212,CUST13586,delivered,2022-10-29 00:00:00,2022-10-29 05:00:00,2022-11-02 00:00:00,2022-11-06
ORD091258,CUST27461,delivered,2024-02-01 00:00:00,2024-02-01 03:00:00,2024-02-04 00:00:00,2024-02-08
ORD091288,CUST15995,delivered,2022-09-21 00:00:00,2022-09-21 03:00:00,2022-09-26 00:00:00,2022-09-28
ORD091326,CUST10875,delivered,2022-02-16 00:00:00,2022-02-16 02:00:00,2022-02-25 00:00:00,2022-02-23
ORD091548,CUST25804,returned,2024-07-14 00:00:00,2024-07-14 02:00:00,2024-07-18 00:00:00,2024-07-22
ORD091614,CUST10165,delivered,2024-03-18 00:00:00,2024-03-18 05:00:00,2024-03-21 00:00:00,2024-03-25
ORD091697,CUST15579,cancelled,2022-09-29 00:00:00,2022-09-29 03:00:00,2022-10-07 00:00:00,2022-10-10
ORD091777,CUST15162,delivered,2023-03-13 00:00:00,2023-03-13 01:00:00,2023-03-17 00:00:00,2023-03-25
ORD091900,CUST29789,delivered,2022-02-03 00:00:00,2022-02-03 05:00:00,2022-02-11 00:00:00,2022-02-16
ORD091941,CUST22569,shipped,2022-03-18 00:00:00,2022-03-18 01:00:00,2022-03-28 00:00:00,2022-04-01
ORD091947,CUST16837,cancelled,2024-12-01 00:00:00,2024-12-01 04:00:00,2024-12-09 00:00:00,2024-12-11
ORD092072,CUST25085,delivered,2024-09-18 00:00:00,2024-09-18 05:00:00,2024-09-28 00:00:00,2024-09-30
ORD092093,CUST21392,cancelled,2022-06-25 00:00:00,2022-06-25 02:00:00,2022-06-30 00:00:00,2022-07-03
ORD092141,CUST16837,delivered,2023-09-26 00:00:00,2023-09-26 06:00:00,2023-10-04 00:00:00,2023-10-10
ORD092217,CUST08853,delivered,2023-05-15 00:00:00,2023-05-15 04:00:00,2023-05-20 00:00:00,2023-05-28
ORD092237,CUST02722,returned,2022-11-30 00:00:00,2022-11-30 01:00:00,,2022-12-14
ORD092553,CUST02722,delivered,2024-05-27 00:00:00,2024-05-27 01:00:00,2024-06-06 00:00:00,2024-06-08
ORD092985,CUST29878,delivered,2023-06-10 00:00:00,2023-06-10 06:00:00,2023-06-19 00:00:00,2023-06-17
ORD093020,CUST00320,delivered,2024-02-25 00:00:00,2024-02-25 01:00:00,2024-03-06 00:00:00,2024-03-05
ORD093106,CUST12508,delivered,2022-08-20 00:00:00,2022-08-20 04:00:00,2022-08-27 00:00:00,2022-09-03
ORD093255,CUST23221,delivered,2023-08-14 00:00:00,2023-08-14 04:00:00,2023-08-21 00:00:00,2023-08-21
ORD093369,CUST13389,delivered,2022-02-10 00:00:00,,2022-02-20 00:00:00,2022-02-23
ORD093402,CUST14978,processing,2023-05-11 00:00:00,2023-05-11 01:00:00,2023-05-19 00:00:00,2023-05-20
ORD093417,CUST22569,delivered,2024-05-25 00:00:00,2024-05-25 06:00:00,2024-05-29 00:00:00,2024-06-04
ORD093493,CUST06192,returned,2024-08-27 00:00:00,2024-08-27 03:00:00,2024-09-05 00:00:00,2024-09-06
ORD093506,CUST08951,shipped,2022-12-27 00:00:00,2022-12-27 01:00:00,2023-01-05 00:00:00,2023-01-07
ORD093509,CUST15995,shipped,2022-07-11 00:00:00,2022-07-11 01:00:00,,2022-07-20
ORD093570,CUST13389,delivered,2024-04-21 00:00:00,2024-04-21 06:00:00,2024-04-25 00:00:00,2024-05-02
ORD093642,CUST16632,delivered,2024-02-05 00:00:00,2024-02-05 05:00:00,2024-02-10 00:00:00,2024-02-16
ORD093753,CUST29878,processing,2024-03-06 00:00:00,2024-03-06 01:00:00,2024-03-11 00:00:00,2024-03-13
ORD093960,CUST16487,cancelled,2022-04-23 00:00:00,2022-04-23 02:00:00,2022-05-02 00:00:00,2022-05-08
ORD094043,CUST10192,delivered,2024-12-22 00:00:00,2024-12-22 02:00:00,,2025-01-06
ORD094191,CUST15062,processing,2024-03-19 00:00:00,2024-03-19 05:00:00,2024-03-28 00:00:00,2024-04-01
ORD094471,CUST17182,shipped,2023-11-26 00:00:00,2023-11-26 01:00:00,2023-12-01 00:00:00,2023-12-07
ORD094615,CUST18292,delivered,2023-06-10 00:00:00,2023-06-10 02:00:00,2023-06-13 00:00:00,2023-06-24
ORD094757,CUST17382,delivered,2023-12-19 00:00:00,2023-12-19 03:00:00,2023-12-24 00:00:00,2023-12-31
ORD094866,CUST14978,delivered,2024-01-25 00:00:00,2024-01-25 04:00:00,,2024-02-06
ORD094970,CUST19594,returned,2022-06-16 00:00:00,2022-06-16 02:00:00,2022-06-24 00:00:00,2022-06-30
ORD095213,CUST26195,returned,2022-05-01 00:00:00,2022-05-01 04:00:00,2022-05-06 00:00:00,2022-05-15
ORD095327,CUST01685,shipped,2023-01-23 00:00:00,2023-01-23 03:00:00,2023-01-29 00:00:00,2023-02-02
ORD095603,CUST22896,returned,2022-03-04 00:00:00,,2022-03-11 00:00:00,2022-03-14
ORD095638,CUST23564,delivered,2024-05-09 00:00:00,2024-05-09 03:00:00,2024-05-13 00:00:00,2024-05-21
ORD095724,CUST17464,delivered,2022-03-31 00:00:00,2022-03-31 06:00:00,2022-04-03 00:00:00,2022-04-14
ORD095801,CUST15748,cancelled,2023-04-28 00:00:00,2023-04-28 01:00:00,2023-05-05 00:00:00,2023-05-13
ORD095962,CUST02164,shipped,2024-10-11 00:00:00,2024-10-11 02:00:00,2024-10-19 00:00:00,2024-10-19
ORD096220,CUST16359,shipped,2024-04-27 00:00:00,2024-04-27 02:00:00,2024-05-05 00:00:00,2024-05-09
ORD096311,CUST00996,shipped,2022-01-23 00:00:00,2022-01-23 03:00:00,2022-02-01 00:00:00,2022-02-06
ORD096413,CUST10915,returned,2024-11-20 00:00:00,2024-11-20 04:00:00,,2024-12-03
ORD096448,CUST23221,delivered,2024-09-21 00:00:00,2024-09-21 03:00:00,2024-09-25 00:00:00,2024-10-02
ORD096450,CUST16632,delivered,2023-06-10 00:00:00,2023-06-10 01:00:00,2023-06-14 00:00:00,2023-06-20
ORD096490,CUST23334,delivered,2024-09-21 00:00:00,,2024-10-01 00:00:00,2024-09-30
ORD096718,CUST09507,delivered,2023-08-05 00:00:00,2023-08-05 04:00:00,2023-08-08 00:00:00,2023-08-20
ORD096808,CUST20320,delivered,2022-03-22 00:00:00,2022-03-22 04:00:00,2022-03-26 00:00:00,2022-04-03
ORD096945,CUST26729,delivered,2023-02-28 00:00:00,2023-02-28 04:00:00,2023-03-05 00:00:00,2023-03-09
ORD096946,CUST19289,delivered,2024-03-09 00:00:00,2024-03-09 01:00:00,2024-03-19 00:00:00,2024-03-23
ORD096985,CUST26833,delivered,2023-04-19 00:00:00,2023-04-19 05:00:00,2023-04-27 00:00:00,2023-04-28
ORD097096,CUST27823,processing,2024-11-28 00:00:00,2024-11-28 02:00:00,2024-12-02 00:00:00,2024-12-11
ORD097186,CUST27618,delivered,2023-10-21 00:00:00,2023-10-21 02:00:00,2023-10-31 00:00:00,2023-11-05
ORD097297,CUST29878,returned,2023-07-15 00:00:00,2023-07-15 04:00:00,2023-07-22 00:00:00,2023-07-27
ORD097304,CUST16632,processing,2022-02-14 00:00:00,2022-02-14 05:00:00,2022-02-22 00:00:00,2022-02-22
ORD097347,CUST18929,delivered,2024-04-07 00:00:00,2024-04-07 05:00:00,2024-04-17 00:00:00,2024-04-18
ORD097753,CUST29878,delivered,2024-11-27 00:00:00,2024-11-27 05:00:00,2024-12-07 00:00:00,2024-12-07
ORD097880,CUST20760,returned,2022-01-04 00:00:00,2022-01-04 01:00:00,2022-01-14 00:00:00,2022-01-15
ORD097969,CUST12508,delivered,2022-03-11 00:00:00,2022-03-11 06:00:00,2022-03-15 00:00:00,2022-03-19
ORD098084,CUST24138,delivered,2024-10-12 00:00:00,2024-10-12 02:00:00,2024-10-19 00:00:00,2024-10-27
ORD098104,CUST01173,processing,2022-06-03 00:00:00,2022-06-03 06:00:00,2022-06-13 00:00:00,2022-06-10
ORD098189,CUST23179,processing,2023-03-20 00:00:00,2023-03-20 06:00:00,2023-03-25 00:00:00,2023-03-27
ORD098195,CUST22773,cancelled,2024-04-22 00:00:00,2024-04-22 01:00:00,,2024-05-07
ORD098416,CUST09507,cancelled,2022-06-25 00:00:00,2022-06-25 06:00:00,2022-07-01 00:00:00,2022-07-06
ORD098593,CUST25551,cancelled,2022-02-14 00:00:00,2022-02-14 04:00:00,,2022-02-25
ORD098662,CUST10875,delivered,2024-10-21 00:00:00,2024-10-21 02:00:00,2024-10-31 00:00:00,2024-11-03
ORD098687,CUST27217,processing,2024-10-24 00:00:00,2024-10-24 06:00:00,,2024-11-02
ORD098729,CUST03417,delivered,2024-10-26 00:00:00,2024-10-26 06:00:00,2024-11-02 00:00:00,2024-11-03
ORD098923,CUST18929,delivered,2022-02-07 00:00:00,2022-02-07 06:00:00,2022-02-16 00:00:00,2022-02-20
ORD099063,CUST23807,shipped,2023-10-12 00:00:00,2023-10-12 02:00:00,2023-10-17 00:00:00,2023-10-27
ORD099317,CUST08856,delivered,2023-12-19 00:00:00,2023-12-19 02:00:00,2023-12-27 00:00:00,2023-12-29
ORD099374,CUST09507,shipped,2024-10-08 00:00:00,2024-10-08 03:00:00,2024-10-12 00:00:00,2024-10-21
ORD099427,CUST16388,delivered,2024-05-06 00:00:00,2024-05-06 01:00:00,2024-05-15 00:00:00,2024-05-19
ORD099445,CUST13586,processing,2024-11-09 00:00:00,2024-11-09 02:00:00,2024-11-15 00:00:00,2024-11-24
ORD099493,CUST16388,delivered,2023-10-03 00:00:00,2023-10-03 03:00:00,2023-10-11 00:00:00,2023-10-11
ORD099680,CUST19089,processing,2022-03-04 00:00:00,2022-03-04 06:00:00,2022-03-12 00:00:00,2022-03-18
ORD099720,CUST17464,returned,2022-10-15 00:00:00,2022-10-15 03:00:00,2022-10-24 00:00:00,2022-10-29
ORD099775,CUST02261,delivered,2024-10-07 00:00:00,2024-10-07 03:00:00,2024-10-14 00:00:00,2024-10-16
ORD099879,CUST19289,shipped,2023-06-11 00:00:00,2023-06-11 01:00:00,2023-06-14 00:00:00,2023-06-19
ORD099978,CUST15477,returned,2022-04-15 00:00:00,2022-04-15 05:00:00,2022-04-22 00:00:00,2022-04-23
ORD100051,CUST25085,delivered,2024-04-09 00:00:00,2024-04-09 05:00:00,2024-04-18 00:00:00,2024-04-24
ORD100207,CUST21575,delivered,2022-08-31 00:00:00,2022-08-31 04:00:00,,2022-09-15
ORD100331,CUST15995,delivered,2024-03-10 00:00:00,2024-03-10 04:00:00,2024-03-13 00:00:00,2024-03-22
ORD100407,CUST07927,delivered,2022-08-06 00:00:00,2022-08-06 03:00:00,,2022-08-15
ORD100602,CUST02096,delivered,2023-12-03 00:00:00,2023-12-03 05:00:00,,2023-12-18
ORD100711,CUST26578,delivered,2023-09-25 00:00:00,2023-09-25 05:00:00,2023-10-01 00:00:00,2023-10-07
ORD100729,CUST08951,delivered,2024-01-29 00:00:00,2024-01-29 06:00:00,2024-02-05 00:00:00,2024-02-13
ORD100896,CUST12508,returned,2022-06-05 00:00:00,2022-06-05 06:00:00,2022-06-13 00:00:00,2022-06-13
ORD101017,CUST09401,delivered,2024-08-09 00:00:00,,2024-08-18 00:00:00,2024-08-19
ORD101042,CUST19700,delivered,2024-07-14 00:00:00,2024-07-14 02:00:00,,2024-07-28
ORD101166,CUST18929,delivered,2022-09-03 00:00:00,2022-09-03 02:00:00,2022-09-11 00:00:00,2022-09-11
ORD101173,CUST20760,returned,2022-05-15 00:00:00,2022-05-15 05:00:00,2022-05-20 00:00:00,2022-05-27
ORD101421,CUST23221,delivered,2024-12-13 00:00:00,2024-12-13 02:00:00,2024-12-20 00:00:00,2024-12-22
ORD101533,CUST10915,delivered,2023-07-13 00:00:00,2023-07-13 02:00:00,2023-07-22 00:00:00,2023-07-23
ORD101775,CUST18929,shipped,2022-02-26 00:00:00,2022-02-26 05:00:00,2022-03-06 00:00:00,2022-03-11
ORD101883,CUST20760,delivered,2022-11-03 00:00:00,2022-11-03 03:00:00,2022-11-08 00:00:00,2022-11-17
ORD101911,CUST02514,processing,2022-03-19 00:00:00,2022-03-19 05:00:00,2022-03-24 00:00:00,2022-03-26
ORD101941,CUST28942,delivered,2023-04-14 00:00:00,2023-04-14 05:00:00,2023-04-19 00:00:00,2023-04-24
ORD101994,CUST08628,shipped,2023-09-07 00:00:00,2023-09-07 02:00:00,2023-09-11 00:00:00,2023-09-20
ORD102094,CUST14978,returned,2022-07-02 00:00:00,2022-07-02 01:00:00,2022-07-08 00:00:00,2022-07-12
ORD102138,CUST21383,delivered,2024-09-14 00:00:00,2024-09-14 01:00:00,2024-09-24 00:00:00,2024-09-21
ORD102188,CUST08951,returned,2024-04-02 00:00:00,2024-04-02 05:00:00,2024-04-11 00:00:00,2024-04-16
ORD102465,CUST08853,delivered,2024-06-21 00:00:00,2024-06-21 04:00:00,2024-06-30 00:00:00,2024-07-05
ORD102549,CUST15150,delivered,2023-04-02 00:00:00,2023-04-02 05:00:00,2023-04-06 00:00:00,2023-04-11
ORD102653,CUST10875,delivered,2023-02-17 00:00:00,2023-02-17 06:00:00,,2023-02-25
ORD102994,CUST14978,shipped,2024-08-14 00:00:00,2024-08-14 06:00:00,2024-08-22 00:00:00,2024-08-29
ORD103001,CUST28772,returned,2022-03-04 00:00:00,2022-03-04 02:00:00,2022-03-08 00:00:00,2022-03-17
ORD103060,CUST04943,cancelled,2023-11-17 00:00:00,2023-11-17 02:00:00,2023-11-22 00:00:00,2023-11-28
ORD103086,CUST16762,returned,2022-09-30 00:00:00,2022-09-30 06:00:00,2022-10-04 00:00:00,2022-10-15
ORD103099,CUST02514,shipped,2023-01-18 00:00:00,2023-01-18 04:00:00,2023-01-25 00:00:00,2023-01-28
ORD103355,CUST28004,shipped,2022-03-12 00:00:00,2022-03-12 01:00:00,2022-03-22 00:00:00,2022-03-25
ORD103556,CUST00081,delivered,2024-10-17 00:00:00,2024-10-17 05:00:00,2024-10-20 00:00:00,2024-11-01
ORD103677,CUST20760,processing,2023-04-24 00:00:00,2023-04-24 01:00:00,2023-04-30 00:00:00,2023-05-04
ORD103732,CUST17441,delivered,2023-10-31 00:00:00,2023-10-31 05:00:00,,2023-11-08
ORD103795,CUST23479,delivered,2024-05-01 00:00:00,2024-05-01 01:00:00,2024-05-04 00:00:00,2024-05-10
ORD103797,CUST28756,processing,2022-10-20 00:00:00,2022-10-20 06:00:00,2022-10-24 00:00:00,2022-11-02
ORD104045,CUST15995,returned,2023-09-02 00:00:00,2023-09-02 04:00:00,2023-09-12 00:00:00,2023-09-09
ORD104146,CUST23807,processing,2023-09-12 00:00:00,2023-09-12 04:00:00,2023-09-19 00:00:00,2023-09-22
ORD104308,CUST13452,delivered,2022-12-31 00:00:00,2022-12-31 03:00:00,2023-01-05 00:00:00,2023-01-10
ORD104399,CUST11897,shipped,2023-10-01 00:00:00,2023-10-01 02:00:00,2023-10-10 00:00:00,2023-10-13
ORD104579,CUST02514,delivered,2024-12-10 00:00:00,2024-12-10 06:00:00,2024-12-19 00:00:00,2024-12-17
ORD104853,CUST23564,delivered,2024-11-19 00:00:00,2024-11-19 05:00:00,2024-11-23 00:00:00,2024-11-29
ORD105021,CUST00298,delivered,2024-05-21 00:00:00,2024-05-21 05:00:00,2024-05-24 00:00:00,2024-05-28
ORD105038,CUST14817,processing,2022-12-22 00:00:00,2022-12-22 02:00:00,2022-12-26 00:00:00,2023-01-06
ORD105089,CUST16837,delivered,2022-08-16 00:00:00,2022-08-16 03:00:00,2022-08-26 00:00:00,2022-08-31
ORD105421,CUST04476,cancelled,2023-03-02 00:00:00,2023-03-02 05:00:00,2023-03-06 00:00:00,2023-03-13
ORD105660,CUST07553,delivered,2023-02-11 00:00:00,2023-02-11 05:00:00,2023-02-21 00:00:00,2023-02-23
ORD105680,CUST02514,delivered,2024-12-03 00:00:00,2024-12-03 01:00:00,2024-12-06 00:00:00,2024-12-10
ORD105715,CUST08789,delivered,2024-04-01 00:00:00,2024-04-01 05:00:00,2024-04-07 00:00:00,2024-04-09
ORD105787,CUST05188,delivered,2024-11-30 00:00:00,2024-11-30 02:00:00,2024-12-06 00:00:00,2024-12-14
ORD105929,CUST07223,delivered,2024-10-18 00:00:00,2024-10-18 06:00:00,,2024-10-26
ORD105942,CUST29529,delivered,2024-12-13 00:00:00,2024-12-13 06:00:00,2024-12-19 00:00:00,2024-12-22
ORD106204,CUST10875,processing,2022-09-29 00:00:00,2022-09-29 03:00:00,2022-10-07 00:00:00,2022-10-12
ORD106307,CUST28756,delivered,2022-10-08 00:00:00,2022-10-08 01:00:00,2022-10-11 00:00:00,2022-10-20
ORD106308,CUST05534,shipped,2023-08-12 00:00:00,2023-08-12 02:00:00,2023-08-20 00:00:00,2023-08-25
ORD106330,CUST15162,delivered,2023-06-20 00:00:00,2023-06-20 04:00:00,2023-06-30 00:00:00,2023-07-01
ORD106332,CUST20677,cancelled,2023-11-02 00:00:00,,2023-11-06 00:00:00,2023-11-11
ORD106347,CUST14817,delivered,2022-04-03 00:00:00,2022-04-03 01:00:00,2022-04-08 00:00:00,2022-04-13
ORD106350,CUST26195,delivered,2023-07-16 00:00:00,2023-07-16 05:00:00,2023-07-20 00:00:00,2023-07-29
ORD106433,CUST26323,shipped,2024-11-11 00:00:00,2024-11-11 04:00:00,2024-11-18 00:00:00,2024-11-19
ORD106548,CUST17182,cancelled,2024-06-07 00:00:00,2024-06-07 01:00:00,,2024-06-15
ORD106635,CUST18550,processing,2024-09-28 00:00:00,2024-09-28 03:00:00,2024-10-05 00:00:00,2024-10-07
ORD106783,CUST09121,shipped,2023-06-04 00:00:00,2023-06-04 01:00:00,2023-06-11 00:00:00,2023-06-14
ORD106960,CUST07927,delivered,2022-12-09 00:00:00,2022-12-09 04:00:00,2022-12-14 00:00:00,2022-12-20
ORD107013,CUST19297,delivered,2023-08-01 00:00:00,2023-08-01 06:00:00,2023-08-08 00:00:00,2023-08-13
ORD107099,CUST24045,returned,2022-09-20 00:00:00,2022-09-20 03:00:00,2022-09-29 00:00:00,2022-09-29
ORD107157,CUST25002,cancelled,2023-09-13 00:00:00,2023-09-13 05:00:00,2023-09-16 00:00:00,2023-09-27
ORD107179,CUST14741,delivered,2023-03-30 00:00:00,2023-03-30 06:00:00,2023-04-04 00:00:00,2023-04-08
ORD107201,CUST14978,delivered,2022-10-03 00:00:00,2022-10-03 04:00:00,2022-10-09 00:00:00,2022-10-16
ORD107278,CUST07553,delivered,2024-04-27 00:00:00,2024-04-27 06:00:00,2024-05-02 00:00:00,2024-05-10
ORD107291,CUST16632,delivered,2022-10-27 00:00:00,2022-10-27 05:00:00,2022-11-01 00:00:00,2022-11-09
ORD107296,CUST11897,returned,2023-07-30 00:00:00,2023-07-30 03:00:00,2023-08-04 00:00:00,2023-08-10
ORD107569,CUST05073,delivered,2023-10-17 00:00:00,2023-10-17 06:00:00,2023-10-20 00:00:00,2023-10-30
ORD107986,CUST15995,delivered,2024-10-23 00:00:00,2024-10-23 05:00:00,2024-10-26 00:00:00,2024-11-05
ORD108021,CUST01543,delivered,2022-01-02 00:00:00,2022-01-02 05:00:00,2022-01-09 00:00:00,2022-01-16
ORD108046,CUST28756,delivered,2023-07-14 00:00:00,2023-07-14 01:00:00,2023-07-20 00:00:00,2023-07-24
ORD108081,CUST14737,cancelled,2024-06-14 00:00:00,2024-06-14 02:00:00,2024-06-22 00:00:00,2024-06-21
ORD108239,CUST29529,delivered,2024-09-17 00:00:00,2024-09-17 06:00:00,2024-09-23 00:00:00,2024-09-25
ORD108241,CUST06192,processing,2022-04-25 00:00:00,2022-04-25 04:00:00,2022-05-01 00:00:00,2022-05-09
ORD108479,CUST15150,delivered,2023-12-18 00:00:00,2023-12-18 03:00:00,2023-12-21 00:00:00,2023-12-28
ORD108560,CUST11166,processing,2022-08-26 00:00:00,2022-08-26 04:00:00,,2022-09-08
ORD108820,CUST20944,returned,2022-11-15 00:00:00,2022-11-15 06:00:00,2022-11-19 00:00:00,2022-11-26
ORD108957,CUST17464,delivered,2023-12-11 00:00:00,2023-12-11 03:00:00,2023-12-14 00:00:00,2023-12-23
ORD109125,CUST07553,delivered,2022-05-24 00:00:00,2022-05-24 04:00:00,2022-05-30 00:00:00,2022-06-04
ORD109162,CUST13420,delivered,2023-09-16 00:00:00,2023-09-16 06:00:00,2023-09-22 00:00:00,2023-10-01
ORD109182,CUST02514,delivered,2024-12-15 00:00:00,2024-12-15 02:00:00,2024-12-18 00:00:00,2024-12-25
ORD109339,CUST05534,delivered,2023-04-17 00:00:00,2023-04-17 02:00:00,2023-04-26 00:00:00,2023-04-26
ORD109350,CUST20760,delivered,2024-12-26 00:00:00,2024-12-26 01:00:00,2025-01-02 00:00:00,2025-01-05
ORD109517,CUST29878,returned,2024-04-29 00:00:00,2024-04-29 04:00:00,2024-05-08 00:00:00,2024-05-13
ORD109626,CUST22869,processing,2024-12-18 00:00:00,2024-12-18 05:00:00,2024-12-24 00:00:00,2024-12-31
ORD109668,CUST27461,delivered,2022-02-10 00:00:00,2022-02-10 05:00:00,,2022-02-18
ORD109705,CUST17692,processing,2022-08-16 00:00:00,2022-08-16 02:00:00,2022-08-24 00:00:00,2022-08-31
