order_id,payment_value,payment_type,payment_installments
ORD000690,45865.94,Debit Card,1.0
ORD000691,57169.59,UPI,1.0
ORD000692,20568.77,Credit Card,1.0
ORD000693,57918.39,Credit Card,1.0
ORD000694,62609.32,UPI,1.0
ORD000695,22189.79,Cash on Delivery,1.0
ORD000696,65768.1,Credit Card,1.0
ORD000697,16975.01,Cash on Delivery,1.0
ORD000698,28333.36,UPI,1.0
ORD000699,58512.14,Credit Card,1.0
ORD000700,85367.8,UPI,1.0
ORD000701,10161.85,UPI,1.0
ORD000702,32650.96,Net Banking,1.0
ORD000703,28574.22,UPI,1.0
ORD000704,,,1.0
ORD000705,,UPI,1.0
ORD000706,35587.4,EMI,12.0
ORD000707,45092.34,Debit Card,1.0
ORD000708,61641.14,UPI,1.0
ORD000709,42125.58,Debit Card,1.0
ORD000710,10735.65,UPI,1.0
ORD000711,13824.7,Credit Card,1.0
ORD000712,31080.62,Cash on Delivery,1.0
ORD000713,2571.38,Debit Card,1.0
ORD000714,10974.86,UPI,1.0
ORD000715,56742.24,UPI,1.0
ORD000716,14724.39,UPI,1.0
ORD000717,31577.09,Credit Card,1.0
ORD000718,61772.32,UPI,1.0
ORD000719,6756.48,UPI,1.0
ORD000720,50290.11,Debit Card,1.0
ORD000721,16912.44,Net Banking,1.0
ORD000722,79461.95,UPI,1.0
ORD000723,,Debit Card,1.0
ORD000724,46743.11,UPI,1.0
ORD000725,21001.61,UPI,1.0
ORD000726,17599.11,UPI,1.0
ORD000727,3725.06,Credit Card,1.0
ORD000728,15375.88,Wallet,1.0
ORD000729,30848.2,Debit Card,1.0
ORD000730,61231.92,UPI,1.0
ORD000731,29822.84,Cash on Delivery,1.0
ORD000732,19271.12,Credit Card,1.0
ORD000733,52377.16,Net Banking,1.0
ORD000734,13296.6,UPI,1.0
ORD000735,45559.48,Net Banking,1.0
ORD000736,73495.34,Debit Card,1.0
ORD000737,4431.78,UPI,1.0
ORD000738,27480.8,EMI,3.0
ORD000739,73197.4,UPI,1.0
ORD000740,44942.69,Net Banking,1.0
ORD000741,4695.4,UPI,1.0
ORD000742,32183.64,UPI,1.0
ORD000743,48726.04,EMI,12.0
ORD000744,1020.79,UPI,1.0
ORD000745,40877.02,Credit Card,1.0
ORD000746,99934.11,UPI,1.0
ORD000747,18595.38,UPI,1.0
ORD000748,17309.84,UPI,1.0
ORD000749,20317.36,UPI,1.0
ORD000750,11050.0,,1.0
ORD000751,24519.39,Debit Card,1.0
ORD000752,58885.88,UPI,1.0
ORD000753,11267.32,UPI,1.0
ORD000754,62497.27,Credit Card,1.0
ORD000755,71463.4,Credit Card,1.0
ORD000756,63454.36,Cash on Delivery,1.0
ORD000757,23681.02,Credit Card,1.0
ORD000758,96660.76,UPI,1.0
ORD000759,2555.27,Net Banking,1.0
ORD000760,26184.74,Wallet,1.0
ORD000761,10763.75,Net Banking,1.0
ORD000762,70119.25,Debit Card,1.0
ORD000763,59001.88,UPI,1.0
ORD000764,43514.49,Net Banking,1.0
ORD000765,47911.77,Cash on Delivery,1.0
ORD000766,53133.19,UPI,1.0
ORD000767,11735.68,Debit Card,1.0
ORD000768,37251.48,Debit Card,1.0
ORD000769,3637.48,Net Banking,1.0
ORD000770,63239.84,UPI,1.0
ORD000771,16913.14,Cash on Delivery,1.0
ORD000772,21950.58,Debit Card,1.0
ORD000773,9318.53,Debit Card,1.0
ORD000774,31256.37,Debit Card,1.0
ORD000775,13503.2,Debit Card,1.0
ORD000776,4623.9,EMI,12.0
ORD000777,32422.94,Cash on Delivery,1.0
ORD000778,17148.7,Debit Card,1.0
ORD000779,125926.57,Cash on Delivery,1.0
ORD000780,21758.6,UPI,1.0
ORD000781,32182.28,Debit Card,1.0
ORD000782,15737.73,Cash on Delivery,1.0
ORD000783,77253.09,Net Banking,1.0
ORD000784,10572.75,Net Banking,1.0
ORD000785,855.67,Cash on Delivery,1.0
ORD000786,35866.04,Cash on Delivery,1.0
ORD000787,94767.48,UPI,1.0
ORD000788,27888.68,UPI,1.0
ORD000789,91154.52,UPI,1.0
ORD000790,112625.83,UPI,1.0
ORD000791,24207.37,Net Banking,1.0
ORD000792,9100.36,Cash on Delivery,1.0
ORD000793,41137.54,UPI,1.0
ORD000794,38469.99,,9.0
ORD000795,33882.71,EMI,9.0
ORD000796,70731.4,UPI,1.0
ORD000797,46856.74,UPI,1.0
ORD000798,41927.48,Credit Card,1.0
ORD000799,55641.72,UPI,1.0
ORD000800,7836.94,Debit Card,1.0
ORD000801,,UPI,1.0
ORD000802,58040.01,Net Banking,1.0
ORD000803,13976.71,EMI,3.0
ORD000804,7258.75,Cash on Delivery,1.0
ORD000805,3255.84,Net Banking,1.0
ORD000806,66521.72,Debit Card,1.0
ORD000807,24942.04,Debit Card,1.0
ORD000808,16056.42,UPI,1.0
ORD000809,59141.7,UPI,1.0
ORD000810,53872.71,UPI,1.0
ORD000811,,Credit Card,1.0
ORD000812,35691.29,UPI,1.0
ORD000813,1850.25,Credit Card,1.0
ORD000814,44379.55,UPI,1.0
ORD000815,48877.24,Debit Card,1.0
ORD000816,33434.32,UPI,1.0
ORD000817,2609.59,Cash on Delivery,1.0
ORD000818,289.65,Debit Card,1.0
ORD000819,18836.43,Debit Card,1.0
ORD000820,117602.31,Net Banking,1.0
ORD000821,15948.07,Credit Card,1.0
ORD000822,33199.65,UPI,1.0
ORD000823,82041.71,Cash on Delivery,1.0
ORD000824,16200.58,Debit Card,1.0
ORD000825,20753.23,Debit Card,1.0
ORD000826,34821.27,Cash on Delivery,1.0
ORD000827,90302.37,UPI,1.0
ORD000828,9291.34,Cash on Delivery,1.0
ORD000829,39696.42,Cash on Delivery,1.0
ORD000830,17356.12,,1.0
ORD000831,479.42,Debit Card,1.0
ORD000832,3909.11,Credit Card,1.0
ORD000833,91601.76,Net Banking,1.0
ORD000834,15394.66,UPI,1.0
ORD000835,20934.8,,1.0
ORD000836,7446.24,Cash on Delivery,1.0
ORD000837,23740.84,Credit Card,1.0
ORD000838,12577.19,Debit Card,1.0
ORD000839,132122.6,UPI,1.0
ORD000840,37231.12,UPI,1.0
ORD000841,23318.84,Credit Card,1.0
ORD000842,24120.23,UPI,1.0
ORD000843,173738.96,UPI,1.0
ORD000844,22838.55,Debit Card,1.0
ORD000845,13311.12,Cash on Delivery,1.0
ORD000846,17622.87,Cash on Delivery,1.0
ORD000847,10166.31,,1.0
ORD000848,91532.9,Cash on Delivery,1.0
ORD000849,48340.98,UPI,1.0
ORD000850,26716.15,Debit Card,1.0
ORD000851,9622.41,Cash on Delivery,1.0
ORD000852,72643.04,UPI,1.0
ORD000853,77673.28,UPI,1.0
ORD000854,111579.16,UPI,1.0
ORD000855,2611.08,EMI,6.0
ORD000856,10391.9,UPI,1.0
ORD000857,61169.79,UPI,1.0
ORD000858,3778.77,UPI,1.0
ORD000859,12308.7,Credit Card,1.0
ORD000860,116446.31,,1.0
ORD000861,8113.12,UPI,1.0
ORD000862,54549.36,Debit Card,1.0
ORD000863,57420.3,Credit Card,1.0
ORD000864,90010.17,UPI,1.0
ORD000865,24854.27,EMI,9.0
ORD000866,46150.57,UPI,1.0
ORD000867,1947.93,Debit Card,1.0
ORD000868,65765.24,Credit Card,1.0
ORD000869,38646.7,Net Banking,1.0
ORD000870,45550.56,UPI,1.0
ORD000871,75971.64,Cash on Delivery,1.0
ORD000872,38332.02,Credit Card,1.0
ORD000873,22035.32,UPI,1.0
ORD000874,18139.74,Debit Card,1.0
ORD000875,,EMI,12.0
ORD000876,19348.1,UPI,1.0
ORD000877,66465.0,UPI,1.0
ORD000878,72642.68,UPI,1.0
ORD000879,37457.24,Cash on Delivery,1.0
ORD000880,,UPI,1.0
ORD000881,24848.82,Debit Card,1.0
ORD000882,17367.7,Net Banking,1.0
ORD000883,68996.56,Net Banking,1.0
ORD000884,,UPI,1.0
ORD000885,31687.96,Debit Card,1.0
ORD000886,42587.2,UPI,1.0
ORD000887,7973.49,Cash on Delivery,1.0
ORD000888,13858.36,UPI,1.0
ORD000889,8727.08,UPI,1.0
ORD000890,43105.95,Cash on Delivery,1.0
ORD000891,24286.77,Net Banking,1.0
ORD000892,42229.54,UPI,1.0
ORD000893,47155.92,UPI,1.0
ORD000894,332.34,UPI,1.0
ORD000895,44077.74,EMI,6.0
ORD000896,22792.14,UPI,1.0
ORD000897,79594.89,Credit Card,1.0
ORD000898,114565.13,EMI,6.0
ORD000899,58956.3,UPI,1.0
ORD000900,15178.8,Cash on Delivery,1.0
ORD000901,70796.72,EMI,12.0
ORD000902,127925.46,Net Banking,1.0
ORD000903,36457.87,Debit Card,1.0
ORD000904,705.81,Credit Card,1.0
ORD000905,13796.68,Debit Card,1.0
ORD000906,12056.67,UPI,1.0
ORD000907,47197.62,Cash on Delivery,1.0
ORD000908,12940.69,Wallet,
ORD000909,23635.55,Cash on Delivery,1.0
ORD000910,49158.42,UPI,1.0
ORD000911,32913.56,Cash on Delivery,1.0
ORD000912,30087.09,Cash on Delivery,1.0
ORD000913,63068.88,UPI,1.0
ORD000914,131361.49,Net Banking,1.0
ORD000915,6188.72,Debit Card,1.0
ORD000916,68679.0,EMI,12.0
ORD000917,5154.43,,1.0
ORD000918,18513.12,Net Banking,1.0
ORD000919,15145.18,Cash on Delivery,1.0
ORD000920,74418.44,UPI,1.0
ORD000921,46090.7,UPI,1.0
ORD000922,20233.43,UPI,1.0
ORD000923,13364.7,Net Banking,1.0
ORD000924,47178.48,UPI,1.0
ORD000925,886.36,UPI,1.0
ORD000926,23763.37,Debit Card,1.0
ORD000927,2913.44,EMI,12.0
ORD000928,52429.51,Debit Card,1.0
ORD000929,2164.51,Cash on Delivery,1.0
ORD000930,43200.59,Credit Card,1.0
ORD000931,35144.72,Debit Card,1.0
ORD000932,29628.08,EMI,3.0
ORD000933,78859.8,UPI,1.0
ORD000934,6877.46,Credit Card,1.0
ORD000935,14836.36,Debit Card,1.0
ORD000936,19157.37,UPI,1.0
ORD000937,9081.41,Net Banking,1.0
ORD000938,40068.89,UPI,1.0
ORD000939,60399.76,Debit Card,1.0
ORD000940,30765.59,UPI,1.0
ORD000941,49425.14,Cash on Delivery,1.0
ORD000942,72262.19,Net Banking,1.0
ORD000943,4387.99,Debit Card,1.0
ORD000944,102079.28,Credit Card,
ORD000945,29017.12,UPI,1.0
ORD000946,67830.29,Debit Card,1.0
ORD000947,5015.0,UPI,1.0
ORD000948,10136.24,Cash on Delivery,1.0
ORD000949,92762.87,UPI,1.0
ORD000950,23918.9,UPI,1.0
ORD000951,57897.83,UPI,1.0
ORD000952,78077.33,Debit Card,1.0
ORD000953,35902.1,UPI,1.0
ORD000954,2029.9,UPI,1.0
ORD000955,8253.78,Wallet,1.0
ORD000956,935.59,Credit Card,1.0
ORD000957,12702.14,Debit Card,1.0
ORD000958,20687.19,UPI,1.0
ORD000959,16681.02,Debit Card,1.0
ORD000960,19611.26,EMI,12.0
ORD000961,12300.97,UPI,1.0
ORD000962,39676.92,Credit Card,1.0
ORD000963,48967.76,UPI,1.0
ORD000964,23685.25,UPI,1.0
ORD000965,24737.0,UPI,1.0
ORD000966,17939.19,UPI,1.0
ORD000967,26311.7,Wallet,1.0
ORD000968,,Cash on Delivery,1.0
ORD000969,47549.15,UPI,1.0
ORD000970,20865.31,Debit Card,1.0
ORD000971,4083.42,UPI,1.0
ORD000972,34718.2,UPI,1.0
ORD000973,25191.72,Debit Card,1.0
ORD000974,2874.47,Debit Card,1.0
ORD000975,1988.81,Debit Card,1.0
ORD000976,2002.12,Net Banking,1.0
ORD000977,64210.4,Credit Card,1.0
ORD000978,31383.32,Credit Card,1.0
ORD000979,57264.9,Cash on Delivery,1.0
ORD000980,13505.48,Cash on Delivery,1.0
ORD000981,63959.36,UPI,1.0
ORD000982,35511.19,Wallet,1.0
ORD000983,16466.91,UPI,1.0
ORD000984,1746.4,UPI,1.0
ORD000985,34031.92,Debit Card,1.0
ORD000986,7185.92,EMI,3.0
ORD000987,,Credit Card,1.0
ORD000988,62874.96,UPI,1.0
ORD000989,25589.55,Credit Card,1.0
ORD000990,,Cash on Delivery,1.0
ORD000991,28645.81,Cash on Delivery,1.0
ORD000992,183054.93,Debit Card,1.0
ORD000993,83200.28,UPI,1.0
ORD000994,43369.98,Cash on Delivery,1.0
ORD000995,98153.18,UPI,1.0
ORD000996,42407.08,UPI,1.0
ORD000997,2090.01,EMI,9.0
ORD000998,22516.69,UPI,1.0
ORD000999,32474.4,UPI,1.0
ORD001000,13464.32,UPI,1.0
ORD001001,72324.58,Credit Card,1.0
ORD001002,23149.67,UPI,1.0
ORD001003,13896.05,Credit Card,1.0
ORD001004,25097.7,UPI,1.0
ORD001005,37740.44,EMI,12.0
ORD001006,54624.4,Credit Card,1.0
ORD001007,78220.5,Cash on Delivery,1.0
ORD001008,,UPI,1.0
ORD001009,4782.88,Credit Card,1.0
ORD001010,19730.8,EMI,3.0
ORD001011,11038.59,Debit Card,1.0
ORD001012,42164.33,UPI,1.0
ORD001013,98296.82,UPI,1.0
ORD001014,74787.72,Cash on Delivery,1.0
ORD001015,42214.37,Cash on Delivery,1.0
ORD001016,120789.01,Credit Card,1.0
ORD001017,19390.12,UPI,1.0
ORD001018,70794.43,Credit Card,1.0
ORD001019,13534.85,Net Banking,1.0
ORD001020,20618.51,,1.0
ORD001021,64073.79,Debit Card,1.0
ORD001022,89308.38,EMI,3.0
ORD001023,51797.84,UPI,1.0
ORD001024,55409.76,EMI,9.0
ORD001025,129552.52,Net Banking,1.0
ORD001026,16148.35,UPI,1.0
ORD001027,50681.71,Credit Card,1.0
ORD001028,19942.66,UPI,1.0
ORD001029,50821.89,Cash on Delivery,1.0
ORD001030,55972.26,Cash on Delivery,1.0
ORD001031,100068.25,Wallet,1.0
ORD001032,497.48,UPI,1.0
ORD001033,65986.42,UPI,1.0
ORD001034,29923.2,Credit Card,1.0
ORD001035,66717.42,Debit Card,1.0
ORD001036,22097.9,Debit Card,1.0
ORD001037,20891.05,Credit Card,1.0
ORD001038,77925.5,UPI,1.0
ORD001039,44059.47,Net Banking,1.0
ORD001040,64413.88,EMI,9.0
ORD001041,40113.58,Debit Card,1.0
ORD001042,1131.92,Credit Card,1.0
ORD001043,87989.28,UPI,1.0
ORD001044,41481.28,Credit Card,1.0
ORD001045,155985.04,UPI,1.0
ORD001046,67874.17,EMI,6.0
ORD001047,17415.93,UPI,1.0
ORD001048,74629.68,Cash on Delivery,1.0
ORD001049,36254.42,Net Banking,1.0
ORD001050,45853.87,UPI,1.0
ORD001051,138270.81,Cash on Delivery,1.0
ORD001052,6967.14,Debit Card,1.0
ORD001053,87578.95,Net Banking,1.0
ORD001054,39996.8,EMI,6.0
ORD001055,44893.59,EMI,9.0
ORD001056,14017.16,Debit Card,1.0
ORD001057,4947.43,EMI,6.0
ORD001058,83535.7,UPI,1.0
ORD001059,4354.11,Credit Card,1.0
ORD001060,16574.08,Debit Card,1.0
ORD001061,4552.88,Net Banking,1.0
ORD001062,11361.38,Cash on Delivery,1.0
ORD001063,59100.08,Credit Card,1.0
ORD001064,12147.18,UPI,1.0
ORD001065,38642.76,Cash on Delivery,1.0
ORD001066,25471.28,UPI,1.0
ORD001067,120842.94,UPI,1.0
ORD001068,26882.01,UPI,1.0
ORD001069,123253.2,Cash on Delivery,1.0
ORD001070,779.57,Cash on Delivery,1.0
ORD001071,28910.22,Credit Card,1.0
ORD001072,19438.18,UPI,1.0
ORD001073,26301.84,Cash on Delivery,1.0
ORD001074,55476.81,EMI,12.0
ORD001075,31778.78,EMI,9.0
ORD001076,7245.08,EMI,3.0
ORD001077,44252.79,UPI,1.0
ORD001078,32725.7,Debit Card,1.0
ORD001079,75405.12,UPI,1.0
ORD001080,29912.28,Debit Card,1.0
ORD001081,74602.46,Credit Card,1.0
ORD001082,28529.72,Cash on Delivery,1.0
ORD001083,61179.2,Debit Card,1.0
ORD001084,54950.32,UPI,1.0
ORD001085,21211.61,Cash on Delivery,1.0
ORD001086,13475.13,UPI,1.0
ORD001087,13138.39,UPI,1.0
ORD001088,11455.77,Debit Card,
ORD001089,13843.44,UPI,1.0
ORD001090,1994.0,UPI,1.0
ORD001091,133517.26,UPI,1.0
ORD001092,82026.62,Credit Card,1.0
ORD001093,35880.65,UPI,1.0
ORD001094,1644.63,Debit Card,1.0
ORD001095,55599.09,Debit Card,1.0
ORD001096,19474.08,Cash on Delivery,1.0
ORD001097,35319.56,UPI,1.0
ORD001098,45177.58,Net Banking,1.0
ORD001099,56841.44,Cash on Delivery,1.0
ORD001100,12110.36,Net Banking,1.0
ORD001101,16112.19,Debit Card,1.0
ORD001102,26298.96,UPI,1.0
ORD001103,22684.88,Cash on Delivery,1.0
ORD001104,76054.67,Wallet,1.0
ORD001105,56771.46,UPI,1.0
ORD001106,24830.32,UPI,1.0
ORD001107,29158.98,UPI,1.0
ORD001108,60312.6,Credit Card,1.0
ORD001109,3056.17,UPI,1.0
ORD001110,72894.02,Credit Card,1.0
ORD001111,69373.71,Debit Card,1.0
ORD001112,47322.68,Credit Card,1.0
ORD001113,24916.18,Net Banking,1.0
ORD001114,98238.53,Debit Card,1.0
ORD001115,15256.16,,1.0
ORD001116,21146.14,Debit Card,1.0
ORD001117,28320.05,UPI,1.0
ORD001118,37068.4,Debit Card,1.0
ORD001119,48135.19,Debit Card,1.0
ORD001120,73173.31,Credit Card,1.0
ORD001121,76838.39,UPI,1.0
ORD001122,16335.11,Cash on Delivery,1.0
ORD001123,75357.22,Credit Card,1.0
ORD001124,58077.6,Cash on Delivery,1.0
ORD001125,58827.09,UPI,1.0
ORD001126,17551.74,Cash on Delivery,1.0
ORD001127,88250.88,Debit Card,1.0
ORD001128,58010.67,UPI,1.0
ORD001129,21347.99,UPI,1.0
ORD001130,78392.32,Credit Card,1.0
ORD001131,52146.84,Credit Card,1.0
ORD001132,11469.53,Cash on Delivery,1.0
ORD001133,4891.38,UPI,1.0
ORD001134,62293.71,Cash on Delivery,1.0
ORD001135,47047.08,Net Banking,1.0
ORD001136,93323.08,Cash on Delivery,1.0
ORD001137,45463.15,Cash on Delivery,1.0
ORD001138,30722.43,Net Banking,1.0
ORD001139,41480.36,UPI,1.0
ORD001140,76253.48,Debit Card,1.0
ORD001141,37142.32,Debit Card,1.0
ORD001142,78861.36,Credit Card,1.0
ORD001143,38033.98,EMI,12.0
ORD001144,37959.94,EMI,9.0
ORD001145,33903.35,UPI,1.0
ORD001146,35125.81,UPI,1.0
ORD001147,21116.8,EMI,3.0
ORD001148,316.94,Credit Card,1.0
ORD001149,37283.51,Credit Card,1.0
ORD001150,585.64,Credit Card,1.0
ORD001151,33610.88,EMI,3.0
ORD001152,148792.33,Cash on Delivery,1.0
ORD001153,47831.93,UPI,1.0
ORD001154,22888.4,UPI,1.0
ORD001155,,UPI,1.0
ORD001156,25922.71,Cash on Delivery,1.0
ORD001157,37412.44,Cash on Delivery,1.0
ORD001158,27569.15,Cash on Delivery,1.0
ORD001159,18518.73,UPI,1.0
ORD001160,8216.17,Debit Card,1.0
ORD001161,66234.4,Debit Card,1.0
ORD001162,128680.29,UPI,1.0
ORD001163,6341.03,Credit Card,1.0
ORD001164,20918.46,Wallet,1.0
ORD001165,32357.11,Net Banking,1.0
ORD001166,87494.03,UPI,1.0
ORD001167,13094.04,Debit Card,1.0
ORD001168,6040.28,UPI,1.0
ORD001169,82312.01,UPI,1.0
ORD001170,4733.1,Debit Card,1.0
ORD001171,64397.52,Net Banking,1.0
ORD001172,120663.96,UPI,1.0
ORD001173,98296.89,UPI,1.0
ORD001174,124879.96,Credit Card,1.0
ORD001175,12836.28,Debit Card,1.0
ORD001176,56247.48,Cash on Delivery,1.0
ORD001177,79337.48,Debit Card,1.0
ORD001178,35228.74,UPI,1.0
ORD001179,6741.04,Debit Card,1.0
ORD001180,13429.18,Cash on Delivery,1.0
ORD001181,108836.05,UPI,1.0
ORD001182,18951.73,Credit Card,1.0
ORD001183,38623.18,UPI,1.0
ORD001184,27959.42,,1.0
ORD001185,7921.04,Credit Card,1.0
ORD001186,3547.2,UPI,1.0
ORD001187,34917.72,Cash on Delivery,1.0
ORD001188,8757.85,UPI,1.0
ORD001189,57562.32,UPI,1.0
ORD001190,48019.5,Credit Card,1.0
ORD001191,7241.4,Debit Card,1.0
ORD001192,105961.63,Debit Card,1.0
ORD001193,46204.7,UPI,1.0
ORD001194,47020.48,,1.0
ORD001195,54408.6,Credit Card,1.0
ORD001196,9678.12,Wallet,1.0
ORD001197,50727.69,EMI,12.0
ORD001198,10128.02,Credit Card,1.0
ORD001199,41581.16,Cash on Delivery,1.0
ORD001200,,Cash on Delivery,1.0
ORD001201,15594.35,Cash on Delivery,1.0
ORD001202,7826.96,Debit Card,1.0
ORD001203,25800.28,Debit Card,1.0
ORD001204,30718.36,UPI,1.0
ORD001205,91049.1,UPI,1.0
ORD001206,23074.52,Credit Card,1.0
ORD001207,30932.49,UPI,1.0
ORD001208,7670.0,UPI,1.0
ORD001209,60266.13,UPI,1.0
ORD001210,30724.2,Debit Card,1.0
ORD001211,32163.27,Credit Card,1.0
ORD001212,70607.61,Debit Card,1.0
ORD001213,80959.2,UPI,1.0
ORD001214,3084.69,UPI,1.0
ORD001215,12230.05,UPI,1.0
ORD001216,16681.8,EMI,3.0
ORD001217,46474.97,UPI,1.0
ORD001218,12149.98,UPI,1.0
ORD001219,37403.62,UPI,1.0
ORD001220,26684.6,Credit Card,1.0
ORD001221,66199.65,EMI,12.0
ORD001222,7526.03,Wallet,1.0
ORD001223,40379.97,Cash on Delivery,1.0
ORD001224,29431.4,Credit Card,1.0
ORD001225,33045.75,Wallet,1.0
ORD001226,30834.76,UPI,1.0
ORD001227,34392.2,UPI,1.0
ORD001228,32533.42,UPI,1.0
ORD001229,8338.98,Credit Card,1.0
ORD001230,38307.16,Wallet,1.0
ORD001231,30871.62,Credit Card,1.0
ORD001232,13259.97,Debit Card,1.0
ORD001233,35586.61,Cash on Delivery,1.0
ORD001234,45855.15,Net Banking,1.0
ORD001235,2302.88,UPI,1.0
ORD001236,264.68,Debit Card,1.0
ORD001237,135585.35,UPI,1.0
ORD001238,1808.27,UPI,1.0
ORD001239,,UPI,1.0
ORD001240,52808.7,Cash on Delivery,1.0
ORD001241,88291.1,Credit Card,1.0
ORD001242,46073.64,Cash on Delivery,1.0
ORD001243,74671.34,UPI,1.0
ORD001244,67402.24,Net Banking,1.0
ORD001245,18854.35,UPI,1.0
ORD001246,33287.6,Credit Card,1.0
ORD001247,32738.16,Cash on Delivery,1.0
ORD001248,5559.29,Credit Card,1.0
ORD001249,66166.84,EMI,6.0
ORD001250,22139.32,UPI,1.0
ORD001251,27641.56,UPI,1.0
ORD001252,14683.38,,3.0
ORD001253,44857.86,Debit Card,1.0
ORD001254,5211.82,UPI,1.0
ORD001255,108223.93,UPI,1.0
ORD001256,40152.52,UPI,1.0
ORD001257,108838.42,UPI,1.0
ORD001258,38028.92,UPI,1.0
ORD001259,4894.68,Debit Card,1.0
ORD001260,39346.72,Credit Card,1.0
ORD001261,15821.06,Credit Card,1.0
ORD001262,38315.22,UPI,1.0
ORD001263,56065.92,UPI,1.0
ORD001264,84070.12,Cash on Delivery,1.0
ORD001265,31483.42,UPI,1.0
ORD001266,38996.34,UPI,1.0
ORD001267,90440.26,UPI,1.0
ORD001268,64947.75,Credit Card,1.0
ORD001269,10510.02,,1.0
ORD001270,33633.22,UPI,1.0
ORD001271,71407.14,Net Banking,1.0
ORD001272,10189.95,Cash on Delivery,1.0
ORD001273,42035.1,Cash on Delivery,1.0
ORD001274,128083.94,UPI,1.0
ORD001275,40253.22,UPI,1.0
ORD001276,33295.85,Wallet,1.0
ORD001277,54826.0,Credit Card,1.0
ORD001278,41449.08,EMI,12.0
ORD001279,27456.4,EMI,9.0
ORD001280,108502.76,UPI,1.0
ORD001281,68326.59,Debit Card,1.0
ORD001282,58499.28,UPI,1.0
ORD001283,35265.36,Credit Card,1.0
ORD001284,,Cash on Delivery,1.0
ORD001285,103289.88,UPI,1.0
ORD001286,93000.59,Net Banking,1.0
ORD001287,21744.67,Cash on Delivery,1.0
ORD001288,60573.57,UPI,1.0
ORD001289,1578.02,Credit Card,1.0
ORD001290,98995.03,Debit Card,
ORD001291,32143.24,Credit Card,1.0
ORD001292,14656.58,Net Banking,1.0
ORD001293,20571.04,Credit Card,1.0
ORD001294,6434.75,UPI,1.0
ORD001295,15167.4,UPI,1.0
ORD001296,,UPI,1.0
ORD001297,60036.61,UPI,1.0
ORD001298,86339.28,UPI,1.0
ORD001299,1961.26,UPI,1.0
ORD001300,17075.92,UPI,1.0
ORD001301,34012.78,UPI,1.0
ORD001302,21463.68,Net Banking,1.0
ORD001303,80754.79,UPI,1.0
ORD001304,48530.0,Debit Card,1.0
ORD001305,48710.08,EMI,3.0
ORD001306,81141.64,UPI,1.0
ORD001307,33433.76,UPI,1.0
ORD001308,27701.57,UPI,1.0
ORD001309,6699.97,UPI,1.0
ORD001310,,Debit Card,1.0
ORD001311,,UPI,1.0
ORD001312,40976.7,Credit Card,1.0
ORD001313,18923.5,Cash on Delivery,1.0
ORD001314,,Debit Card,1.0
ORD001315,57561.36,Cash on Delivery,1.0
ORD001316,62995.28,Debit Card,1.0
ORD001317,10947.55,Credit Card,1.0
ORD001318,59045.16,Net Banking,1.0
ORD001319,45751.0,UPI,1.0
ORD001320,9056.06,UPI,1.0
ORD001321,45146.85,UPI,1.0
ORD001322,1883.2,Debit Card,1.0
ORD001323,9946.71,UPI,1.0
ORD001324,69633.92,UPI,1.0
ORD001325,78909.49,UPI,1.0
ORD001326,29156.31,Net Banking,1.0
ORD001327,36900.6,UPI,1.0
ORD001328,45825.91,Debit Card,1.0
ORD001329,26068.31,Net Banking,1.0
ORD001330,75047.72,EMI,9.0
ORD001331,34242.81,Credit Card,1.0
ORD001332,,EMI,3.0
ORD001333,12654.82,UPI,1.0
ORD001334,,EMI,3.0
ORD001335,30309.32,UPI,1.0
ORD001336,58832.61,Cash on Delivery,1.0
ORD001337,45559.48,EMI,6.0
ORD001338,11314.48,UPI,1.0
ORD001339,39238.16,UPI,1.0
ORD001340,10109.82,UPI,1.0
ORD001341,3583.04,Credit Card,1.0
ORD001342,75260.8,Debit Card,1.0
ORD001343,,EMI,12.0
ORD001344,104208.06,Cash on Delivery,1.0
ORD001345,19307.59,Credit Card,1.0
ORD001346,16051.91,UPI,1.0
ORD001347,13175.36,Cash on Delivery,1.0
ORD001348,55766.91,Debit Card,1.0
ORD001349,38642.48,UPI,1.0
ORD001350,32804.74,Credit Card,1.0
ORD001351,19082.36,Debit Card,1.0
ORD001352,3689.5,UPI,1.0
ORD001353,30143.95,Debit Card,1.0
ORD001354,1134.25,Debit Card,1.0
ORD001355,,Cash on Delivery,1.0
ORD001356,16260.51,Credit Card,1.0
ORD001357,7319.9,Cash on Delivery,1.0
ORD001358,16497.17,Debit Card,1.0
ORD001359,58565.93,Cash on Delivery,1.0
ORD001360,72479.4,Wallet,1.0
ORD001361,33294.66,Debit Card,1.0
ORD001362,20604.53,UPI,1.0
ORD001363,9242.32,Debit Card,1.0
ORD001364,18484.35,Debit Card,1.0
ORD001365,4786.78,UPI,1.0
ORD001366,25594.07,Net Banking,1.0
ORD001367,11950.16,,1.0
ORD001368,53787.08,Debit Card,1.0
ORD001369,15125.67,Credit Card,1.0
ORD001370,27426.98,Cash on Delivery,1.0
ORD001371,48220.28,Credit Card,1.0
ORD001372,16887.22,Debit Card,1.0
ORD001373,39844.6,Credit Card,1.0
ORD001374,16822.52,Cash on Delivery,1.0
ORD001375,88889.55,UPI,1.0
ORD001376,21790.13,Cash on Delivery,1.0
ORD001377,32701.05,UPI,1.0
ORD001378,31800.41,Debit Card,1.0
ORD001379,11164.6,Credit Card,1.0
