seller_id,seller_name,seller_city,seller_state,seller_pincode,seller_rating
SEL1560,Mohan Gupta Store,Bhubaneswar,Odisha,354622,3.9
SEL1561,Ravi Iyer Store,Gwalior,Madhya Pradesh,360942,3.3
SEL1562,Ishaan Nair Store,Nagpur,Maharashtra,831249,3.8
SEL1563,Kiran Naidu Store,Ludhiana,Punjab,,
SEL1564,Sneha Agarwal Store,Hubli,Karnataka,781336,3.7
SEL1565,Vijay Tiwari Store,Kanpur,Uttar Pradesh,794908,4.6
SEL1566,Lakshmi Joshi Store,Gwalior,Madhya Pradesh,192937,3.0
SEL1567,Sanjay Iyer Store,Ujjain,Madhya Pradesh,653828,2.5
SEL1568,Meera Patel Store,Faridabad,Haryana,402181,2.9
SEL1569,Sunita Sharma Store,Bengaluru,Karnataka,311987,4.6
SEL1570,Pooja Saxena Store,Madurai,Tamil Nadu,315047,3.5
SEL1571,Ravi Tiwari Store,Jaipur,Rajasthan,704682,4.3
SEL1572,Anjali Rao Store,Dwarka,Delhi,125736,2.6
SEL1573,Priya Patel Store,Kolkata,West Bengal,432877,2.9
SEL1574,Ravi Saxena Store,Kochi,Kerala,648778,
SEL1575,Kavya Saxena Store,Vadodara,Gujarat,566698,4.3
SEL1576,Amit Kumar Store,Ahmedabad,Gujarat,684214,4.5
SEL1577,Varun Patel Store,Gwalior,Madhya Pradesh,883986,4.1
SEL1578,Suresh Naidu Store,Mangaluru,Karnataka,118880,4.4
SEL1579,Kiran Shah Store,Jodhpur,Rajasthan,137959,2.9
SEL1580,Vijay Malhotra Store,Howrah,West Bengal,629569,4.1
SEL1581,Rahul Saxena Store,Berhampur,Odisha,489983,3.6
SEL1582,Omkar Joshi Store,Amritsar,Punjab,471383,4.8
SEL1583,Omkar Verma Store,Chennai,Tamil Nadu,562411,4.0
SEL1584,Riya Joshi Store,Salem,Tamil Nadu,531369,3.9
SEL1585,Pankaj Tiwari Store,Muzaffarpur,Bihar,829938,3.9
SEL1586,Riya Malhotra Store,Bhagalpur,Bihar,459320,4.6
SEL1587,Yasmin Chopra Store,Ambala,Haryana,238974,2.5
SEL1588,Manish Patel Store,Agra,Uttar Pradesh,487895,4.7
SEL1589,Rajesh Verma Store,Indore,Madhya Pradesh,828884,2.6
SEL1590,Tarun Pandey Store,Chennai,Tamil Nadu,773216,4.0
SEL1591,Suresh Pillai Store,Bathinda,Punjab,,3.8
SEL1592,Vijay Naidu Store,Jalandhar,Punjab,487365,3.4
SEL1593,Tanvi Nair Store,Patiala,Punjab,376930,2.8
SEL1594,Amit Mishra Store,Mumbai,Maharashtra,398639,2.8
SEL1595,Sunita Bose Store,Ghaziabad,Uttar Pradesh,554534,4.4
SEL1596,Mohan Kumar Store,Kota,Rajasthan,291343,2.8
SEL1597,Rohit Bose Store,Tiruchirappalli,Tamil Nadu,814106,4.2
SEL1598,Arjun Patel Store,Kozhikode,Kerala,501836,
SEL1599,Aisha Mishra Store,Mumbai,Maharashtra,803241,4.2
SEL1600,Aditi Shah Store,Panipat,Haryana,345191,2.7
SEL1601,Rahul Singh Store,Jalandhar,Punjab,390277,3.9
SEL1602,Vijay Singh Store,Tiruchirappalli,Tamil Nadu,,4.6
SEL1603,Rahul Das Store,Ludhiana,Punjab,804196,4.9
SEL1604,Aarav Shah Store,Ahmedabad,Gujarat,234930,4.3
SEL1605,Arjun Agarwal Store,Muzaffarpur,Bihar,377331,3.3
SEL1606,Sunita Rao Store,Nashik,Maharashtra,146546,3.1
SEL1607,Vijay Agarwal Store,Rourkela,Odisha,347378,4.5
SEL1608,Divya Malhotra Store,Kollam,Kerala,610029,4.4
SEL1609,Pooja Kumar Store,Nashik,Maharashtra,714902,3.7
SEL1610,Sunita Chopra Store,Hisar,Haryana,249109,2.7
SEL1611,Priya Agarwal Store,Thrissur,Kerala,786397,4.2
SEL1612,Rohit Bose Store,Hyderabad,Telangana,599160,4.0
SEL1613,Manish Chopra Store,Kanpur,Uttar Pradesh,446161,2.5
SEL1614,Aisha Sharma Store,Bengaluru,Karnataka,797712,4.1
SEL1615,Neha Pandey Store,Pune,Maharashtra,783872,2.8
SEL1616,Meera Joshi Store,Pune,Maharashtra,342604,4.6
SEL1617,Omkar Mishra Store,Berhampur,Odisha,373013,4.2
SEL1618,Rohit Singh Store,Patna,Bihar,253284,2.6
SEL1619,Ananya Gupta Store,Agra,Uttar Pradesh,405924,3.8
SEL1620,Riya Das Store,Warangal,Telangana,483738,4.5
SEL1621,Aisha Saxena Store,Ujjain,Madhya Pradesh,930917,4.6
SEL1622,Manish Kumar Store,Belagavi,Karnataka,203582,2.7
SEL1623,Divya Agarwal Store,Belagavi,Karnataka,313422,2.7
SEL1624,Lakshmi Mehta Store,Belagavi,Karnataka,745858,4.4
SEL1625,Mohan Mehta Store,Darbhanga,Bihar,335330,3.1
SEL1626,Varun Das Store,Thiruvananthapuram,Kerala,249265,4.0
SEL1627,Arjun Mehta Store,Hubli,Karnataka,644701,4.0
SEL1628,Priya Pandey Store,Siliguri,West Bengal,156983,4.1
SEL1629,Amit Pandey Store,Kolkata,West Bengal,,3.3
SEL1630,Aditi Chopra Store,Pune,Maharashtra,524853,2.6
SEL1631,Meera Sharma Store,Dwarka,Delhi,601048,3.8
SEL1632,Rajesh Malhotra Store,Ludhiana,Punjab,261153,3.8
SEL1633,Vijay Chopra Store,Hubli,Karnataka,516803,3.6
SEL1634,Kavya Mehta Store,Gurugram,Haryana,471311,3.2
SEL1635,Zara Pillai Store,Vadodara,Gujarat,255417,4.6
SEL1636,Tarun Verma Store,Berhampur,Odisha,464676,3.4
SEL1637,Priya Chopra Store,Lucknow,Uttar Pradesh,834242,2.8
SEL1638,Sneha Kumar Store,Janakpuri,Delhi,359547,4.4
SEL1639,Rohit Pandey Store,Varanasi,Uttar Pradesh,883785,4.1
SEL1640,Ishaan Mehta Store,Rajkot,Gujarat,265071,
SEL1641,Aarav Pandey Store,Sambalpur,Odisha,809399,2.9
SEL1642,Tarun Mehta Store,Rajkot,Gujarat,353185,3.6
SEL1643,Ravi Gupta Store,Gandhinagar,Gujarat,682791,2.7
SEL1644,Rohit Shah Store,Hyderabad,Telangana,489396,3.1
SEL1645,Pooja Naidu Store,Varanasi,Uttar Pradesh,952039,4.9
SEL1646,Aarav Reddy Store,Aurangabad,Maharashtra,632612,2.9
SEL1647,Kavya Chopra Store,Kozhikode,Kerala,628284,3.2
SEL1648,Tanvi Pandey Store,Ludhiana,Punjab,274895,2.8
SEL1649,Deepak Verma Store,Faridabad,Haryana,,
SEL1650,Manish Tiwari Store,Ambala,Haryana,110309,
SEL1651,Nisha Pandey Store,Rourkela,Odisha,521062,2.6
SEL1652,Yasmin Naidu Store,Nagpur,Maharashtra,129190,4.7
SEL1653,Lakshmi Rao Store,Nashik,Maharashtra,582201,2.9
SEL1654,Tarun Verma Store,New Delhi,Delhi,611358,3.5
SEL1655,Meera Naidu Store,Janakpuri,Delhi,255705,4.0
SEL1656,Aarav Tiwari Store,Udaipur,Rajasthan,251295,3.7
SEL1657,Pankaj Sharma Store,New Delhi,Delhi,334833,2.8
SEL1658,Arjun Verma Store,Udaipur,Rajasthan,320959,4.5
SEL1659,Vikram Tiwari Store,Kozhikode,Kerala,139399,4.2
SEL1660,Meera Verma Store,Sambalpur,Odisha,941357,4.9
SEL1661,Sneha Patel Store,Aurangabad,Maharashtra,718723,
SEL1662,Nisha Das Store,Ambala,Haryana,935473,3.6
SEL1663,Kiran Rao Store,Jodhpur,Rajasthan,615633,3.4
SEL1664,Vikram Nair Store,Indore,Madhya Pradesh,976916,2.7
SEL1665,Pooja Sharma Store,Lucknow,Uttar Pradesh,655903,
SEL1666,Vijay Agarwal Store,Belagavi,Karnataka,888523,4.4
SEL1667,Lakshmi Mishra Store,Varanasi,Uttar Pradesh,639302,3.2
SEL1668,Riya Iyer Store,Ghaziabad,Uttar Pradesh,534141,3.7
SEL1669,Manish Patel Store,Chennai,Tamil Nadu,295705,4.9
SEL1670,Aditi Mishra Store,Karimnagar,Telangana,560661,2.5
SEL1671,Anjali Gupta Store,Rourkela,Odisha,657255,3.8
SEL1672,Pooja Bose Store,Kota,Rajasthan,771447,3.8
SEL1673,Yasmin Patel Store,Jabalpur,Madhya Pradesh,174874,5.0
SEL1674,Nikhil Iyer Store,Hisar,Haryana,683854,4.6
SEL1675,Anjali Verma Store,Kochi,Kerala,367702,
SEL1676,Pankaj Sharma Store,Berhampur,Odisha,339970,2.9
SEL1677,Meera Pandey Store,Kota,Rajasthan,343101,2.6
SEL1678,Ishaan Saxena Store,Kota,Rajasthan,195856,3.0
SEL1679,Kavya Singh Store,Tiruchirappalli,Tamil Nadu,509690,3.0
SEL1680,Vikram Nair Store,Patiala,Punjab,747554,2.7
SEL1681,Aarav Saxena Store,Pune,Maharashtra,174664,3.8
SEL1682,Deepak Iyer Store,Indore,Madhya Pradesh,963415,4.9
SEL1683,Vijay Bose Store,Agra,Uttar Pradesh,207026,
SEL1684,Rajesh Nair Store,Ludhiana,Punjab,358052,3.0
SEL1685,Varun Saxena Store,New Delhi,Delhi,862097,
SEL1686,Amit Singh Store,Indore,Madhya Pradesh,646049,5.0
SEL1687,Sneha Agarwal Store,Gandhinagar,Gujarat,351067,
SEL1688,Manish Shah Store,Jaipur,Rajasthan,976071,
SEL1689,Kavya Iyer Store,Ahmedabad,Gujarat,922880,3.2
SEL1690,Rajesh Tiwari Store,Patna,Bihar,933384,4.4
SEL1691,Ravi Singh Store,Surat,Gujarat,946232,4.5
SEL1692,Aisha Reddy Store,Surat,Gujarat,173811,3.2
SEL1693,Pankaj Tiwari Store,Kanpur,Uttar Pradesh,151916,3.1
SEL1694,Sanjay Verma Store,Darbhanga,Bihar,584249,4.2
SEL1695,Manish Verma Store,Ahmedabad,Gujarat,837023,4.7
SEL1696,Pankaj Iyer Store,Saket,Delhi,461859,2.6
SEL1697,Nisha Shah Store,New Delhi,Delhi,943554,5.0
SEL1698,Amit Nair Store,Bhopal,Madhya Pradesh,801470,3.0
SEL1699,Aarav Rao Store,Muzaffarpur,Bihar,471535,3.4
SEL1700,Sanjay Saxena Store,Hyderabad,Telangana,418018,
SEL1701,Kiran Tiwari Store,Jabalpur,Madhya Pradesh,244381,2.6
SEL1702,Pooja Bose Store,Gurugram,Haryana,694220,3.2
SEL1703,Anjali Malhotra Store,Patna,Bihar,428583,
SEL1704,Arjun Mehta Store,Hyderabad,Telangana,482670,
SEL1705,Meera Pandey Store,Varanasi,Uttar Pradesh,488822,2.7
SEL1706,Ananya Mehta Store,Asansol,West Bengal,584785,3.9
SEL1707,Varun Pillai Store,Jaipur,Rajasthan,757504,3.5
SEL1708,Mohan Rao Store,Gandhinagar,Gujarat,285478,5.0
SEL1709,Tanvi Iyer Store,Rourkela,Odisha,802503,
SEL1710,Rajesh Kumar Store,Indore,Madhya Pradesh,319266,3.4
SEL1711,Gaurav Joshi Store,Bengaluru,Karnataka,750899,2.6
SEL1712,Tarun Joshi Store,Coimbatore,Tamil Nadu,836298,4.8
SEL1713,Arjun Pillai Store,Bengaluru,Karnataka,735865,4.1
SEL1714,Anjali Tiwari Store,Indore,Madhya Pradesh,888176,4.0
SEL1715,Divya Agarwal Store,Jaipur,Rajasthan,257519,2.6
SEL1716,Sneha Naidu Store,Aurangabad,Maharashtra,217537,2.7
SEL1717,Ananya Sharma Store,Coimbatore,Tamil Nadu,368298,4.5
SEL1718,Tarun Nair Store,Bhagalpur,Bihar,421618,3.9
SEL1719,Vikram Pillai Store,Agra,Uttar Pradesh,126094,3.0
SEL1720,Yasmin Mishra Store,Panipat,Haryana,983531,3.9
SEL1721,Gaurav Rao Store,Howrah,West Bengal,231638,4.9
SEL1722,Vijay Nair Store,Bhagalpur,Bihar,157262,2.8
SEL1723,Kiran Mehta Store,Kota,Rajasthan,112106,
SEL1724,Lakshmi Gupta Store,Amritsar,Punjab,594197,4.4
SEL1725,Vikram Naidu Store,Dwarka,Delhi,959459,2.9
SEL1726,Omkar Mehta Store,Vadodara,Gujarat,725130,4.5
SEL1727,Pooja Iyer Store,Aurangabad,Maharashtra,435463,4.4
SEL1728,Kiran Iyer Store,Siliguri,West Bengal,913276,3.9
SEL1729,Yasmin Tiwari Store,Kolkata,West Bengal,264226,4.4
SEL1730,Ravi Tiwari Store,Dwarka,Delhi,672650,2.9
SEL1731,Rajesh Mehta Store,Lucknow,Uttar Pradesh,631096,4.3
SEL1732,Amit Singh Store,Bhopal,Madhya Pradesh,532477,4.1
SEL1733,Ananya Saxena Store,Jodhpur,Rajasthan,895511,3.2
SEL1734,Ananya Mehta Store,Khammam,Telangana,168623,4.2
SEL1735,Priya Tiwari Store,Hisar,Haryana,401842,4.2
SEL1736,Arjun Rao Store,Jalandhar,Punjab,,3.1
SEL1737,Lakshmi Saxena Store,Jabalpur,Madhya Pradesh,432160,
SEL1738,Anjali Kumar Store,Siliguri,West Bengal,249671,3.4
SEL1739,Ananya Naidu Store,Nashik,Maharashtra,538498,3.5
SEL1740,Deepak Nair Store,Panipat,Haryana,794071,4.6
SEL1741,Sunita Singh Store,Hyderabad,Telangana,801017,3.6
SEL1742,Anjali Patel Store,Amritsar,Punjab,817747,4.3
SEL1743,Amit Reddy Store,Mangaluru,Karnataka,380772,3.7
SEL1744,Mohan Joshi Store,Gurugram,Haryana,837268,2.7
SEL1745,Yasmin Mishra Store,Indore,Madhya Pradesh,424209,4.1
SEL1746,Ravi Das Store,Ujjain,Madhya Pradesh,335076,4.7
SEL1747,Ananya Bose Store,Berhampur,Odisha,494243,3.8
SEL1748,Ravi Nair Store,Ujjain,Madhya Pradesh,144759,4.3
SEL1749,Sanjay Reddy Store,Cuttack,Odisha,432210,4.4
SEL1750,Pooja Agarwal Store,Mysuru,Karnataka,167102,3.7
SEL1751,Anjali Tiwari Store,Janakpuri,Delhi,216611,3.1
SEL1752,Manish Tiwari Store,Chennai,Tamil Nadu,848825,4.7
SEL1753,Sanjay Pillai Store,Kolkata,West Bengal,369946,
SEL1754,Sanjay Nair Store,Ajmer,Rajasthan,418071,4.6
SEL1755,Ananya Saxena Store,Rajkot,Gujarat,461360,
SEL1756,Pankaj Das Store,New Delhi,Delhi,957198,2.8
SEL1757,Deepak Patel Store,Bhopal,Madhya Pradesh,836329,3.5
SEL1758,Gaurav Sharma Store,Ludhiana,Punjab,981685,3.0
SEL1759,Rajesh Mishra Store,Faridabad,Haryana,129515,
SEL1760,Omkar Agarwal Store,Hisar,Haryana,897148,4.5
SEL1761,Aditi Pandey Store,Warangal,Telangana,931646,3.7
SEL1762,Pankaj Tiwari Store,Kochi,Kerala,952227,2.7
SEL1763,Aisha Pandey Store,Rohini,Delhi,933732,3.5
SEL1764,Aisha Agarwal Store,Warangal,Telangana,943892,5.0
SEL1765,Zara Sharma Store,Saket,Delhi,718123,3.0
SEL1766,Vijay Iyer Store,Saket,Delhi,394701,3.5
SEL1767,Divya Nair Store,Muzaffarpur,Bihar,980469,4.0
SEL1768,Gaurav Das Store,Pune,Maharashtra,906817,3.0
SEL1769,Varun Rao Store,Rourkela,Odisha,252670,4.9
SEL1770,Rajesh Tiwari Store,Sambalpur,Odisha,,4.1
SEL1771,Aarav Verma Store,Asansol,West Bengal,408108,3.1
SEL1772,Ishaan Pillai Store,Coimbatore,Tamil Nadu,675126,3.6
SEL1773,Neha Malhotra Store,Vadodara,Gujarat,159791,
SEL1774,Priya Singh Store,Rohini,Delhi,721979,2.8
SEL1775,Vikram Verma Store,Howrah,West Bengal,422297,3.2
SEL1776,Meera Iyer Store,Pune,Maharashtra,,3.9
SEL1777,Manish Tiwari Store,Mysuru,Karnataka,419522,2.7
SEL1778,Anjali Rao Store,Jodhpur,Rajasthan,143327,2.6
SEL1779,Pankaj Pillai Store,Vadodara,Gujarat,868539,
SEL1780,Nisha Bose Store,Belagavi,Karnataka,291473,3.6
SEL1781,Sneha Nair Store,Muzaffarpur,Bihar,482963,3.0
SEL1782,Kiran Shah Store,Aurangabad,Maharashtra,742246,4.3
SEL1783,Sunita Chopra Store,Durgapur,West Bengal,314217,2.7
SEL1784,Omkar Das Store,Howrah,West Bengal,973322,3.2
SEL1785,Priya Joshi Store,Cuttack,Odisha,422133,2.8
SEL1786,Gaurav Kumar Store,Hyderabad,Telangana,551188,4.3
SEL1787,Sunita Chopra Store,Ahmedabad,Gujarat,164590,4.1
SEL1788,Arjun Malhotra Store,Aurangabad,Maharashtra,564905,3.0
SEL1789,Ishaan Rao Store,Udaipur,Rajasthan,973306,3.9
SEL1790,Aditi Malhotra Store,Tiruchirappalli,Tamil Nadu,179418,4.2
SEL1791,Arjun Chopra Store,Jalandhar,Punjab,383497,2.6
SEL1792,Neha Rao Store,Varanasi,Uttar Pradesh,845530,4.2
SEL1793,Tanvi Verma Store,Hisar,Haryana,543154,
SEL1794,Rajesh Saxena Store,Indore,Madhya Pradesh,519500,2.8
SEL1795,Divya Tiwari Store,Faridabad,Haryana,606093,4.6
SEL1796,Vijay Chopra Store,Bathinda,Punjab,951348,4.0
SEL1797,Kiran Pillai Store,Saket,Delhi,148467,
SEL1798,Lakshmi Joshi Store,Bhubaneswar,Odisha,278956,4.6
SEL1799,Yasmin Patel Store,Chennai,Tamil Nadu,222798,3.2
SEL1800,Meera Iyer Store,Mumbai,Maharashtra,608184,2.5
SEL1801,Manish Mishra Store,Ambala,Haryana,425700,
SEL1802,Deepak Shah Store,Durgapur,West Bengal,232616,3.2
SEL1803,Suresh Nair Store,Gandhinagar,Gujarat,449718,4.1
SEL1804,Divya Chopra Store,Howrah,West Bengal,882802,4.9
SEL1805,Amit Mehta Store,Jaipur,Rajasthan,970234,3.1
SEL1806,Aisha Tiwari Store,Vadodara,Gujarat,129986,5.0
SEL1807,Sunita Pillai Store,Gandhinagar,Gujarat,421438,3.8
SEL1808,Meera Sharma Store,Belagavi,Karnataka,670603,4.9
SEL1809,Tanvi Pandey Store,Agra,Uttar Pradesh,195440,2.7
SEL1810,Meera Shah Store,Belagavi,Karnataka,907941,3.8
SEL1811,Omkar Sharma Store,Darbhanga,Bihar,,4.9
SEL1812,Sunita Pandey Store,Kota,Rajasthan,301844,2.9
SEL1813,Rahul Chopra Store,Madurai,Tamil Nadu,738149,3.2
SEL1814,Manish Naidu Store,Tiruchirappalli,Tamil Nadu,374376,3.0
SEL1815,Gaurav Iyer Store,Ludhiana,Punjab,515673,4.9
SEL1816,Anjali Pillai Store,Ajmer,Rajasthan,318530,
SEL1817,Rajesh Chopra Store,Patna,Bihar,477269,
SEL1818,Suresh Mishra Store,Kanpur,Uttar Pradesh,324575,4.5
SEL1819,Nikhil Agarwal Store,Gaya,Bihar,758862,3.8
SEL1820,Yasmin Shah Store,Ahmedabad,Gujarat,871346,4.0
SEL1821,Aditi Malhotra Store,Panipat,Haryana,789960,4.0
SEL1822,Mohan Reddy Store,Bhopal,Madhya Pradesh,103125,4.0
SEL1823,Nisha Mishra Store,Amritsar,Punjab,477455,3.6
SEL1824,Manish Singh Store,Rourkela,Odisha,133520,4.9
SEL1825,Anjali Pillai Store,Kanpur,Uttar Pradesh,841426,2.9
SEL1826,Tanvi Tiwari Store,Khammam,Telangana,471465,4.9
SEL1827,Ravi Iyer Store,Chennai,Tamil Nadu,543165,3.2
SEL1828,Yasmin Pillai Store,Bhubaneswar,Odisha,697654,3.0
SEL1829,Divya Agarwal Store,Panipat,Haryana,953558,4.1
SEL1830,Lakshmi Reddy Store,Thiruvananthapuram,Kerala,531875,4.7
SEL1831,Sunita Mehta Store,Saket,Delhi,380315,3.4
SEL1832,Priya Reddy Store,Bathinda,Punjab,949899,2.7
SEL1833,Amit Pillai Store,Thrissur,Kerala,247603,3.8
SEL1834,Sanjay Agarwal Store,Tiruchirappalli,Tamil Nadu,981856,5.0
SEL1835,Pankaj Naidu Store,Kota,Rajasthan,455932,
SEL1836,Sanjay Sharma Store,Gaya,Bihar,205693,2.5
SEL1837,Rahul Iyer Store,Gurugram,Haryana,385583,3.8
SEL1838,Sneha Nair Store,Ujjain,Madhya Pradesh,763505,3.5
SEL1839,Kavya Sharma Store,Indore,Madhya Pradesh,911497,2.7
SEL1840,Omkar Pandey Store,Kochi,Kerala,203636,
SEL1841,Varun Naidu Store,Hubli,Karnataka,204304,4.0
SEL1842,Kiran Naidu Store,Kanpur,Uttar Pradesh,996463,2.9
SEL1843,Aditi Naidu Store,Ahmedabad,Gujarat,933972,4.8
SEL1844,Varun Iyer Store,Ajmer,Rajasthan,615383,3.9
SEL1845,Ananya Shah Store,Thrissur,Kerala,478763,4.2
SEL1846,Vikram Agarwal Store,Gandhinagar,Gujarat,185469,4.0
SEL1847,Divya Singh Store,Ajmer,Rajasthan,303615,4.9
SEL1848,Suresh Patel Store,Patna,Bihar,264093,4.7
SEL1849,Divya Mehta Store,Muzaffarpur,Bihar,845075,
SEL1850,Yasmin Sharma Store,Madurai,Tamil Nadu,475294,2.5
SEL1851,Zara Rao Store,Hyderabad,Telangana,464095,3.7
SEL1852,Kavya Iyer Store,Vadodara,Gujarat,432028,3.3
SEL1853,Sneha Rao Store,Hisar,Haryana,203165,3.8
SEL1854,Aditi Chopra Store,Cuttack,Odisha,672350,3.3
SEL1855,Riya Joshi Store,Rourkela,Odisha,854354,4.7
SEL1856,Ishaan Reddy Store,Agra,Uttar Pradesh,134456,2.9
SEL1857,Rahul Nair Store,Lucknow,Uttar Pradesh,560022,2.6
SEL1858,Nikhil Chopra Store,Mysuru,Karnataka,354921,3.4
SEL1859,Ravi Shah Store,Kollam,Kerala,861155,2.8
SEL1860,Zara Malhotra Store,Bhopal,Madhya Pradesh,186021,4.0
SEL1861,Amit Mishra Store,Jaipur,Rajasthan,624130,3.7
SEL1862,Pooja Iyer Store,Kanpur,Uttar Pradesh,171782,4.3
SEL1863,Kavya Joshi Store,Surat,Gujarat,448635,2.7
SEL1864,Pooja Rao Store,Aurangabad,Maharashtra,419693,4.4
SEL1865,Mohan Pandey Store,Darbhanga,Bihar,,3.2
SEL1866,Aisha Shah Store,Janakpuri,Delhi,362042,4.2
SEL1867,Ishaan Tiwari Store,Hubli,Karnataka,161891,3.2
SEL1868,Pooja Malhotra Store,Panipat,Haryana,760120,4.6
SEL1869,Sunita Mishra Store,Chennai,Tamil Nadu,720744,4.6
SEL1870,Suresh Sharma Store,Ajmer,Rajasthan,151220,3.3
SEL1871,Riya Bose Store,Ujjain,Madhya Pradesh,421819,4.8
SEL1872,Ishaan Mehta Store,Kollam,Kerala,499792,
SEL1873,Tanvi Kumar Store,Berhampur,Odisha,220644,4.7
SEL1874,Pankaj Agarwal Store,Saket,Delhi,205132,3.0
SEL1875,Aditi Saxena Store,Gurugram,Haryana,628282,3.2
SEL1876,Meera Naidu Store,Jaipur,Rajasthan,464638,4.7
SEL1877,Manish Mishra Store,Kozhikode,Kerala,466762,2.7
SEL1878,Nikhil Pillai Store,Udaipur,Rajasthan,766631,4.3
SEL1879,Rajesh Joshi Store,Belagavi,Karnataka,640403,4.2
SEL1880,Omkar Verma Store,Ghaziabad,Uttar Pradesh,574250,4.9
SEL1881,Vijay Mishra Store,Lucknow,Uttar Pradesh,256807,4.9
SEL1882,Rahul Joshi Store,Indore,Madhya Pradesh,943450,3.7
SEL1883,Suresh Saxena Store,Asansol,West Bengal,943234,4.1
SEL1884,Lakshmi Pillai Store,Asansol,West Bengal,666491,2.9
SEL1885,Meera Saxena Store,Ambala,Haryana,967473,3.1
SEL1886,Tanvi Bose Store,Darbhanga,Bihar,,3.9
SEL1887,Kavya Tiwari Store,Bhagalpur,Bihar,,
SEL1888,Ananya Bose Store,Patiala,Punjab,579992,3.0
SEL1889,Pooja Tiwari Store,Ludhiana,Punjab,564532,2.6
SEL1890,Nisha Pandey Store,Agra,Uttar Pradesh,454762,2.7
SEL1891,Vikram Kumar Store,Bhagalpur,Bihar,371101,
SEL1892,Kiran Singh Store,Asansol,West Bengal,195477,2.5
SEL1893,Lakshmi Iyer Store,Patna,Bihar,650938,4.7
SEL1894,Suresh Joshi Store,Saket,Delhi,599283,2.7
SEL1895,Rohit Kumar Store,Jabalpur,Madhya Pradesh,109704,2.9
SEL1896,Aarav Nair Store,Udaipur,Rajasthan,136842,3.4
SEL1897,Kavya Nair Store,Bathinda,Punjab,168459,4.3
SEL1898,Deepak Saxena Store,Lucknow,Uttar Pradesh,866450,4.3
SEL1899,Nikhil Singh Store,Bathinda,Punjab,665221,3.1
SEL1900,Kavya Bose Store,Patna,Bihar,149838,3.3
SEL1901,Sneha Mehta Store,Rohini,Delhi,872939,4.6
SEL1902,Ananya Mishra Store,Warangal,Telangana,513945,3.7
SEL1903,Rahul Naidu Store,Karimnagar,Telangana,488738,3.6
SEL1904,Sanjay Shah Store,Lucknow,Uttar Pradesh,258591,4.1
SEL1905,Suresh Agarwal Store,Ajmer,Rajasthan,519553,3.6
SEL1906,Anjali Shah Store,Vadodara,Gujarat,522877,3.6
SEL1907,Vikram Mehta Store,Ujjain,Madhya Pradesh,165730,4.5
SEL1908,Gaurav Kumar Store,Darbhanga,Bihar,633356,4.8
SEL1909,Aarav Gupta Store,Siliguri,West Bengal,698212,3.9
SEL1910,Sanjay Das Store,Kochi,Kerala,130898,3.2
SEL1911,Ananya Patel Store,Muzaffarpur,Bihar,230409,4.9
SEL1912,Nikhil Pandey Store,Mumbai,Maharashtra,548962,4.3
SEL1913,Tarun Shah Store,Thrissur,Kerala,539158,
SEL1914,Deepak Iyer Store,Ambala,Haryana,618013,4.0
SEL1915,Vikram Mishra Store,Bhubaneswar,Odisha,791875,4.4
SEL1916,Sunita Naidu Store,Howrah,West Bengal,914848,4.4
SEL1917,Sunita Iyer Store,Kochi,Kerala,188875,4.5
SEL1918,Ananya Rao Store,Janakpuri,Delhi,467848,4.9
SEL1919,Kavya Das Store,Cuttack,Odisha,455253,3.5
SEL1920,Gaurav Iyer Store,Salem,Tamil Nadu,510641,3.1
SEL1921,Mohan Singh Store,Salem,Tamil Nadu,185462,
SEL1922,Divya Naidu Store,Howrah,West Bengal,381193,4.4
SEL1923,Ravi Reddy Store,Nashik,Maharashtra,173947,3.9
SEL1924,Priya Pandey Store,Hyderabad,Telangana,867629,
SEL1925,Sneha Bose Store,Sambalpur,Odisha,903803,3.1
SEL1926,Mohan Das Store,Bhagalpur,Bihar,496311,
SEL1927,Manish Mehta Store,Ambala,Haryana,377517,3.1
SEL1928,Divya Reddy Store,Patna,Bihar,458482,4.5
SEL1929,Yasmin Pillai Store,Chennai,Tamil Nadu,964433,3.6
SEL1930,Gaurav Naidu Store,Indore,Madhya Pradesh,620412,5.0
SEL1931,Neha Iyer Store,Kolkata,West Bengal,,4.2
SEL1932,Ishaan Mishra Store,Durgapur,West Bengal,267297,4.4
SEL1933,Manish Mehta Store,Vadodara,Gujarat,438449,2.6
SEL1934,Vikram Gupta Store,Dwarka,Delhi,949823,4.3
SEL1935,Pooja Gupta Store,Hisar,Haryana,593316,3.5
SEL1936,Sanjay Naidu Store,Patiala,Punjab,197384,3.3
SEL1937,Meera Saxena Store,Madurai,Tamil Nadu,609910,4.5
SEL1938,Yasmin Pillai Store,Rajkot,Gujarat,264162,3.1
SEL1939,Amit Pillai Store,Bhopal,Madhya Pradesh,803128,3.0
SEL1940,Ishaan Malhotra Store,Salem,Tamil Nadu,496468,3.4
SEL1941,Anjali Gupta Store,Gandhinagar,Gujarat,192473,4.1
SEL1942,Yasmin Chopra Store,Cuttack,Odisha,987868,3.1
SEL1943,Manish Iyer Store,New Delhi,Delhi,316919,3.9
SEL1944,Aisha Reddy Store,Coimbatore,Tamil Nadu,381745,3.5
SEL1945,Arjun Chopra Store,Rourkela,Odisha,625214,
SEL1946,Rohit Agarwal Store,Aurangabad,Maharashtra,970730,
SEL1947,Tanvi Pandey Store,Patiala,Punjab,750137,3.3
